Age,Gender,Education Level,Job Title,Years of Experience,Salary
33,Female,Bachelor,Human Resources Manager,6,75000.0
29,Other,Bachelor,Software Engineer,4,140000.0
39,Other,Master,Marketing Manager,11,120000.0
31,Other,High School,Sales Associate,3,50000.0
33,Female,Master,Product Manager,11,198000.0
39,Male,Bachelor,Financial Manager,16,200000.0
42,Male,Bachelor,Back end Developer,18,155795.0
50,Male,PhD,Senior Project Engineer,19,200000.0
50,Male,PhD,Software Engineer Manager,17,195000.0
36,Male,Bachelor,Front end Developer,12,137878.0
31,Other,Bachelor,Software Engineer,6,155000.0
39,Other,Master,Software Engineer Manager,12,160000.0
45,Male,Bachelor,Senior Project Engineer,21,167015.0
23,Other,Bachelor,Senior Project Engineer,0,51831.0
41,Other,PhD,Software Engineer Manager,14,185000.0
29,Other,Bachelor,Marketing Analyst,2,55000.0
30,Female,Bachelor,Software Engineer,5,90000.0
49,Female,PhD,Senior Project Engineer,19,200000.0
27,Other,Bachelor,Junior Software Engineer,1,45000.0
47,Male,PhD,Senior Data Scientist,21,180000.0
29,Male,Bachelor,Marketing Analyst,4,70000.0
42,Female,Master,Digital Marketing Manager,14,140000.0
42,Male,Master,Digital Marketing Manager,14,140000.0
35,Female,PhD,Research Director,11,160000.0
50,Female,PhD,Data Scientist,23,225000.0
28,Female,Bachelor,Marketing Analyst,3,60000.0
26,Female,Bachelor,Web Developer,3,57500.0
33,Other,Master,Product Manager,10,195000.0
49,Female,PhD,Data Scientist,22,220000.0
28,Female,Master,Full Stack Engineer,7,140000.0
27,Male,Bachelor,Back end Developer,3,85000.0
28,Male,Bachelor,Back end Developer,4,95000.0
45,Male,Master,Marketing Manager,20,204000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
30,Female,Master,Financial Analyst,6,100000.0
26,Male,Bachelor,Marketing Analyst,2,55000.0
25,Other,Bachelor,Financial Analyst,1,55000.0
36,Male,Master,Senior Software Engineer,8,140000.0
46,Male,PhD,Senior Project Engineer,15,185000.0
26,Female,Bachelor,Product Designer,2,50000.0
25,Other,Bachelor,Junior Web Developer,2,45000.0
24,Male,Bachelor,Back end Developer,2,65000.0
33,Other,Master,Web Developer,6,80000.0
54,Male,Master,Senior Software Engineer,31,193746.0
30,Other,Bachelor,Product Manager,5,85000.0
30,Male,Master,Full Stack Engineer,6,130000.0
29,Male,Bachelor,Front end Developer,4,90000.0
41,Other,Bachelor,Financial Manager,12,120000.0
51,Other,PhD,Marketing Manager,19,190000.0
36,Female,Master,Senior Software Engineer,13,134858.0
50,Other,Bachelor,Senior Project Engineer,25,177177.0
31,Female,Bachelor,Data Analyst,9,195000.0
38,Male,Bachelor,Front end Developer,11,136285.0
36,Female,Bachelor,Operations Manager,7,85000.0
24,Other,Bachelor,Data Analyst,1,90000.0
41,Female,PhD,Data Scientist,15,190000.0
28,Other,Bachelor,Software Engineer,3,80000.0
41,Male,PhD,Data Scientist,13,140000.0
36,Male,PhD,Senior Data Scientist,12,170000.0
33,Female,Master,Full Stack Engineer,9,132092.5
36,Other,PhD,Senior Data Scientist,12,170000.0
29,Other,Bachelor,Software Engineer,4,140000.0
48,Male,PhD,Principal Engineer,20,170000.0
37,Male,PhD,Product Manager,14,195000.0
36,Female,PhD,Research Scientist,12,160000.0
29,Male,Bachelor,Software Engineer,6,155000.0
33,Male,Master,Senior Project Engineer,10,113334.0
49,Other,PhD,Senior Product Marketing Manager,20,200000.0
33,Female,Bachelor,Content Marketing Manager,7,90000.0
27,Male,Master,Junior UX Designer,1,45000.0
38,Female,Master,Marketing Director,14,170000.0
44,Female,PhD,Data Scientist,16,160000.0
24,Male,High School,Delivery Driver,0,28000.0
33,Male,Master,Product Manager,11,198000.0
33,Other,Bachelor,Human Resources Manager,8,95000.0
35,Other,Master,Senior Software Engineer,7,140000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
30,Male,Bachelor,Software Engineer,5,90000.0
29,Male,Bachelor,Junior Recruiter,3,45000.0
29,Female,Bachelor,Front End Developer,4,80000.0
28,Other,Master,Full Stack Engineer,4,104702.0
34,Male,PhD,Research Director,12,170000.0
32,Other,Bachelor,Software Engineer,5,90000.0
27,Male,Bachelor,Front end Developer,2,70000.0
36,Female,Master,Marketing Manager,11,120000.0
25,Male,Bachelor,Marketing Manager,3,65000.0
30,Other,Master,Financial Manager,7,120000.0
23,Female,PhD,Software Engineer Manager,0,52612.0
32,Female,Bachelor,Product Manager,7,120000.0
32,Male,Bachelor,Software Engineer,8,190000.0
32,Other,Bachelor,Product Manager,7,120000.0
30,Female,High School,Junior Sales Associate,1,30000.0
43,Male,PhD,Senior Project Engineer,13,180000.0
27,Male,Bachelor,Junior Account Manager,2,45000.0
44,Male,PhD,Data Scientist,18,180000.0
49,Other,PhD,Director of Marketing,20,200000.0
31,Female,Bachelor,Event Coordinator,5,45000.0
33,Other,Bachelor,Full Stack Engineer,7,130000.0
28,Male,High School,Back end Developer,7,95845.0
54,Female,Bachelor,Full Stack Engineer,25,179987.0
32,Other,Bachelor,Software Engineer,8,190000.0
31,Male,Bachelor,Full Stack Engineer,6,115000.0
35,Female,Master,Senior Project Engineer,8,101332.0
27,Female,Master,Back end Developer,2,70000.0
38,Male,Master,Senior Software Engineer,10,155000.0
32,Other,Bachelor,Software Engineer,8,190000.0
29,Male,Bachelor,Senior Product Marketing Manager,6,100000.0
29,Male,Bachelor,Front End Developer,4,80000.0
30,Female,Bachelor,Software Developer,6,85000.0
35,Female,PhD,Research Director,11,160000.0
27,Male,Bachelor,Graphic Designer,2,50000.0
30,Female,Master,Senior Project Engineer,6,125000.0
30,Other,PhD,Data Scientist,5,180000.0
49,Female,PhD,Senior Project Engineer,19,200000.0
34,Female,Bachelor,Product Manager,9,185000.0
25,Male,Bachelor,Product Manager,1,55000.0
32,Female,Master,Full Stack Engineer,8,140000.0
33,Female,Master,Marketing Manager,8,120000.0
41,Male,Master,Senior Human Resources Manager,13,120000.0
38,Female,Master,Marketing Director,14,170000.0
44,Other,Master,Senior Software Engineer,19,152944.0
27,Other,High School,Junior HR Coordinator,1,30000.0
52,Female,Master,Senior Software Engineer,28,186963.0
27,Male,Bachelor,Front end Developer,3,80000.0
29,Other,Bachelor,Digital Marketing Manager,6,95000.0
37,Male,Master,Full Stack Engineer,14,161393.0
31,Male,Bachelor,Software Engineer,9,180000.0
33,Female,Master,Senior Project Engineer,10,113334.0
41,Male,Master,Human Resources Manager,13,140000.0
39,Other,Bachelor,Financial Manager,16,200000.0
27,Male,Bachelor,Junior Data Analyst,2,50000.0
24,Other,Bachelor,Software Developer,2,55000.0
33,Female,Master,Data Analyst,8,100000.0
29,Female,High School,Junior Sales Associate,1,30000.0
33,Other,Bachelor,Marketing Manager,9,140000.0
50,Other,PhD,Senior Project Engineer,16,190000.0
36,Other,Master,Back end Developer,8,140000.0
22,Other,High School,Receptionist,0,25000.0
25,Other,Bachelor,Product Manager,1,55000.0
33,Other,Master,Product Manager,11,198000.0
30,Female,Bachelor,Software Engineer,8,190000.0
25,Male,Bachelor,Product Manager,1,55000.0
38,Other,Bachelor,Senior Product Manager,10,120000.0
32,Other,Bachelor,Product Manager,7,120000.0
35,Other,Master,Human Resources Manager,8,92000.0
29,Other,PhD,Full Stack Engineer,5,98568.0
33,Other,PhD,Data Scientist,8,190000.0
31,Other,PhD,Data Scientist,9,145000.0
29,Female,Bachelor,Front end Developer,4,90000.0
30,Female,Bachelor,Marketing Coordinator,4,50000.0
30,Other,Bachelor,Front end Developer,2,70000.0
26,Female,Bachelor,Software Engineer,2,65000.0
33,Female,Master,Full Stack Engineer,8,140000.0
36,Female,Master,Senior Project Engineer,11,170000.0
29,Other,Bachelor,Software Developer,3,61000.0
30,Male,Bachelor,Marketing Coordinator,5,85000.0
27,Male,Bachelor,Graphic Designer,2,50000.0
31,Other,High School,Sales Associate,3,50000.0
24,Other,High School,Junior Sales Associate,1,30000.0
37,Other,PhD,Marketing Manager,7,90000.0
21,Female,High School,Junior Sales Representative,0,25000.0
38,Male,Master,Senior IT Consultant,9,110000.0
28,Other,Master,Human Resources Coordinator,2,45000.0
43,Female,Master,Senior Software Engineer,19,152944.0
31,Female,Bachelor,Data Analyst,9,195000.0
35,Other,PhD,Senior Human Resources Manager,10,110000.0
33,Other,Master,Product Manager,11,198000.0
34,Other,Bachelor,Human Resources Manager,6,75000.0
22,Other,High School,Sales Associate,0,25000.0
34,Male,Master,Back end Developer,8,140000.0
29,Other,Bachelor,Front End Developer,4,80000.0
29,Other,Bachelor,Software Developer,3,61000.0
35,Other,PhD,Marketing Manager,8,80000.0
22,Other,High School,Receptionist,0,25000.0
28,Female,Bachelor,Marketing Analyst,3,60000.0
34,Other,Bachelor,Web Developer,4,65000.0
47,Male,PhD,Senior Product Marketing Manager,17,170000.0
49,Male,PhD,Data Scientist,22,220000.0
39,Male,PhD,Senior Research Scientist,13,145000.0
31,Male,High School,Junior HR Generalist,2,35000.0
22,Other,High School,Receptionist,0,25000.0
46,Other,Bachelor,Senior Project Engineer,24,166828.0
61,Female,PhD,Software Engineer Manager,20,200000.0
43,Male,Bachelor,Marketing Manager,12,120000.0
42,Other,Master,Senior HR Generalist,12,110000.0
27,Other,Bachelor,Junior Data Analyst,2,50000.0
37,Male,Bachelor,Data Analyst,11,160000.0
30,Female,Bachelor,Software Engineer,5,90000.0
33,Female,Bachelor,Full Stack Engineer,6,115000.0
31,Female,Master,Financial Manager,7,120000.0
43,Other,Master,Full Stack Engineer,20,167207.0
39,Other,Master,Marketing Manager,11,120000.0
49,Female,PhD,Senior Project Engineer,15,185000.0
27,Male,Bachelor,Software Engineer,3,80000.0
29,Other,Bachelor,Back end Developer,3,85000.0
38,Female,Master,Marketing Director,14,170000.0
42,Other,Bachelor,Financial Manager,13,130000.0
29,Female,Bachelor,Software Engineer,4,140000.0
29,Female,Bachelor,Digital Marketing Manager,6,95000.0
31,Female,High School,Junior Sales Representative,3,40000.0
28,Male,Bachelor,Full Stack Engineer,4,77606.0
26,Male,Bachelor,Junior Software Developer,2,35000.0
39,Other,Bachelor,Financial Manager,16,200000.0
35,Male,Master,Data Analyst,9,120000.0
44,Female,PhD,Software Engineer Manager,18,190000.0
43,Male,Bachelor,Senior Project Manager,15,120000.0
29,Other,Bachelor,Software Engineer,4,140000.0
34,Male,Bachelor,Junior Web Developer,3,50000.0
24,Female,Bachelor,Data Analyst,1,90000.0
24,Other,Bachelor,Software Developer,2,55000.0
31,Other,Bachelor,Senior Software Engineer,6,104378.0
35,Other,Bachelor,Back end Developer,10,114776.0
28,Female,PhD,Director of Marketing,6,105000.0
31,Male,PhD,Senior Human Resources Manager,7,90000.0
31,Female,PhD,Data Scientist,8,190000.0
36,Other,Bachelor,Software Engineer Manager,8,135000.0
34,Other,PhD,Research Director,10,150000.0
37,Male,PhD,Product Manager,14,195000.0
43,Female,PhD,Senior Human Resources Manager,15,150000.0
31,Male,High School,Sales Associate,3,50000.0
28,Male,Bachelor,Software Developer,3,61000.0
25,Female,Bachelor,Data Analyst,2,110000.0
33,Other,Bachelor,Data Analyst,7,130000.0
30,Female,PhD,Data Scientist,7,185000.0
52,Female,PhD,Software Engineer Manager,26,185462.0
39,Female,Master,Senior HR Generalist,10,105000.0
32,Male,Master,Full Stack Engineer,7,140000.0
48,Male,PhD,Director of Data Science,18,210000.0
24,Other,Bachelor,Software Developer,2,55000.0
32,Other,Bachelor,Software Engineer,5,90000.0
31,Male,Master,Data Scientist,6,160000.0
45,Other,PhD,Research Director,16,190000.0
42,Female,Bachelor,Senior Software Engineer,20,150534.0
41,Female,Master,Software Engineer Manager,14,180000.0
25,Female,Master,Junior HR Generalist,1,32000.0
34,Male,Master,Senior Financial Advisor,6,100000.0
32,Female,Master,Product Manager,7,110000.0
28,Other,Bachelor,Software Engineer,3,80000.0
41,Female,PhD,Data Scientist,15,190000.0
23,Male,Bachelor,Junior HR Generalist,1,32000.0
34,Other,Bachelor,Senior Operations Coordinator,7,90000.0
43,Female,PhD,Senior Project Engineer,13,180000.0
35,Male,Bachelor,Financial Analyst,6,65000.0
30,Female,Bachelor,Data Analyst,5,145000.0
32,Other,Bachelor,Software Engineer,5,90000.0
42,Other,Bachelor,Senior Software Engineer,18,148446.0
33,Male,Bachelor,Operations Manager,6,75000.0
43,Other,Bachelor,Senior Project Manager,15,120000.0
27,Male,Bachelor,Software Engineer,4,140000.0
32,Male,Bachelor,Product Manager,7,120000.0
26,Male,Bachelor,Graphic Designer,1,45000.0
43,Other,Bachelor,Content Marketing Manager,12,120000.0
30,Other,Bachelor,Front end Developer,2,70000.0
24,Male,Bachelor,Data Analyst,1,90000.0
35,Female,PhD,Director of Marketing,12,170000.0
30,Other,Bachelor,Marketing Coordinator,5,85000.0
27,Other,High School,Junior Sales Associate,2,35000.0
25,Other,Bachelor,Product Manager,1,55000.0
29,Other,Bachelor,Front end Developer,3,80000.0
49,Female,PhD,Senior Project Engineer,17,195000.0
26,Female,Bachelor,Product Designer,2,50000.0
30,Male,PhD,Data Scientist,7,185000.0
41,Male,PhD,Software Engineer Manager,15,185000.0
25,Male,Bachelor,Data Analyst,2,110000.0
30,Male,Bachelor,Junior Marketing Manager,4,50000.0
29,Female,Bachelor,Digital Marketing Manager,6,95000.0
54,Male,PhD,Software Engineer Manager,17,195000.0
30,Other,Master,Financial Manager,7,120000.0
25,Male,Bachelor,Product Manager,1,55000.0
47,Other,PhD,Data Scientist,19,190000.0
39,Other,Bachelor,Financial Manager,16,200000.0
39,Male,Master,Software Engineer Manager,12,160000.0
32,Female,Bachelor,Product Manager,7,120000.0
52,Other,PhD,Software Engineer Manager,26,185462.0
44,Other,Master,Senior Software Engineer,19,152944.0
29,Male,Bachelor,Digital Marketing Manager,6,95000.0
50,Male,Bachelor,CEO,25,250000.0
39,Other,Master,Marketing Manager,11,120000.0
39,Male,Bachelor,Financial Manager,16,200000.0
32,Male,Bachelor,Director of Marketing,8,80000.0
38,Other,Master,Marketing Director,14,170000.0
33,Male,Bachelor,Junior Software Developer,5,50000.0
51,Other,PhD,Senior Project Engineer,19,200000.0
42,Female,Bachelor,Financial Manager,13,130000.0
35,Other,PhD,Research Director,11,160000.0
26,Female,Bachelor,Sales Representative,2,40000.0
25,Female,Bachelor,Data Analyst,2,110000.0
38,Male,Master,Senior HR Generalist,8,95000.0
39,Other,Bachelor,Financial Manager,15,200000.0
36,Other,Bachelor,Software Engineer Manager,8,135000.0
36,Male,PhD,Senior Data Scientist,12,170000.0
48,Male,PhD,Director of Data Science,18,210000.0
29,Female,Bachelor,Marketing Analyst,4,70000.0
29,Other,Master,Senior Human Resources Manager,4,70000.0
26,Male,Master,Full Stack Engineer,4,104702.0
28,Male,Bachelor,Product Designer,3,60000.0
30,Other,Master,Senior Project Engineer,4,92438.0
35,Other,Master,Full Stack Engineer,9,132092.5
26,Male,Master,Full Stack Engineer,3,100000.0
26,Other,Bachelor,Graphic Designer,1,45000.0
27,Male,Bachelor,Software Engineer,3,80000.0
32,Male,Bachelor,Operations Manager,6,75000.0
27,Other,PhD,Data Scientist,2,115000.0
31,Other,Bachelor,Data Analyst,9,195000.0
29,Female,Master,Software Developer,3,75000.0
26,Female,Bachelor,Junior Web Developer,2,45000.0
31,Male,Bachelor,Full Stack Engineer,6,115000.0
46,Other,Bachelor,Senior Project Engineer,23,181699.0
31,Other,Master,Software Engineer Manager,8,130000.0
50,Male,Master,Content Marketing Manager,19,190000.0
35,Male,PhD,Senior Human Resources Manager,10,110000.0
31,Female,Master,Director of HR,7,90000.0
37,Female,Bachelor,Senior Marketing Analyst,9,100000.0
33,Female,Bachelor,Full Stack Engineer,7,130000.0
24,Other,Bachelor,Back end Developer,1,60000.0
33,Other,Master,Data Analyst,8,100000.0
30,Female,Bachelor,Junior Marketing Manager,4,50000.0
32,Other,Bachelor,Software Engineer,5,90000.0
40,Other,Master,Human Resources Manager,11,120000.0
38,Female,PhD,Software Engineer Manager,15,185000.0
50,Female,PhD,Software Engineer Manager,16,190000.0
34,Other,Bachelor,Human Resources Manager,6,75000.0
33,Male,Master,Marketing Manager,9,130000.0
28,Other,PhD,Director of Marketing,6,105000.0
29,Other,Bachelor,Marketing Analyst,2,55000.0
37,Other,Bachelor,Senior Financial Analyst,9,100000.0
31,Female,Bachelor,Junior Financial Analyst,3,50000.0
29,Female,Bachelor,Software Engineer,4,140000.0
28,Female,PhD,Director of Marketing,6,105000.0
31,Male,Master,Marketing Manager,5,68000.0
35,Other,PhD,Research Director,11,160000.0
34,Other,Bachelor,Human Resources Manager,9,99000.0
35,Female,Master,Senior Software Engineer,10,155000.0
26,Other,Bachelor,Junior Software Developer,2,35000.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
24,Male,Bachelor,Front end Developer,1,55000.0
31,Male,Bachelor,Software Engineer,9,180000.0
28,Male,Bachelor,Marketing Analyst,3,60000.0
43,Other,PhD,Director of HR,14,140000.0
26,Female,Bachelor,Junior Web Developer,2,45000.0
26,Other,Bachelor,Junior Software Developer,1,35000.0
30,Female,Bachelor,Junior Marketing Manager,4,50000.0
30,Female,Bachelor,Digital Marketing Specialist,4,65000.0
29,Female,Bachelor,Software Engineer,4,140000.0
43,Female,Master,Human Resources Manager,14,146000.0
29,Female,Bachelor,Software Engineer,4,140000.0
28,Female,Bachelor,Junior HR Generalist,3,45000.0
45,Other,Master,Marketing Manager,13,130000.0
31,Other,Master,Data Scientist,6,160000.0
29,Other,Bachelor,Junior Web Designer,3,45000.0
30,Male,Bachelor,Back end Developer,4,95000.0
32,Other,Bachelor,Back end Developer,4,95000.0
36,Female,PhD,Research Scientist,13,180000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
35,Male,Master,Data Analyst,9,120000.0
28,Male,Master,Sales Representative,2,40000.0
22,Other,High School,Receptionist,0,25000.0
38,Male,Master,Senior Software Engineer,13,134858.0
29,Other,Bachelor,Software Engineer,4,140000.0
36,Female,Bachelor,Sales Manager,11,160000.0
48,Male,PhD,Senior Project Engineer,16,190000.0
43,Female,Master,Human Resources Manager,14,146000.0
40,Other,Master,Marketing Coordinator,12,122000.0
31,Male,Bachelor,Back end Developer,8,140000.0
49,Female,PhD,Software Engineer Manager,22,178684.0
22,Other,High School,Receptionist,0,25000.0
29,Other,Bachelor,Human Resources Coordinator,2,45000.0
29,Female,High School,Junior Sales Associate,1,30000.0
25,Other,Bachelor,Marketing Manager,3,65000.0
24,Other,High School,Junior Sales Associate,1,30000.0
25,Male,High School,Sales Associate,1,30000.0
39,Male,Master,Senior HR Generalist,11,115000.0
27,Female,Bachelor,Product Designer,3,60000.0
36,Female,Bachelor,Sales Manager,11,160000.0
26,Other,Master,Sales Representative,3,45000.0
38,Female,Master,Marketing Director,14,170000.0
42,Other,Bachelor,Financial Manager,13,130000.0
50,Other,PhD,Software Engineer Manager,16,190000.0
43,Male,PhD,Senior Human Resources Manager,15,150000.0
37,Male,Master,Senior Project Engineer,9,135958.0
49,Female,PhD,Data Scientist,22,220000.0
37,Male,Bachelor,Software Project Manager,9,95000.0
35,Other,Master,Full Stack Engineer,9,132092.5
34,Other,Master,Full Stack Engineer,10,163398.0
32,Male,Master,Financial Manager,8,120000.0
26,Male,Master,Back end Developer,3,90000.0
44,Other,PhD,Senior Project Engineer,12,170000.0
32,Female,Master,Marketing Manager,7,90000.0
29,Male,Bachelor,Data Analyst,6,120000.0
42,Female,Master,Digital Marketing Manager,14,140000.0
36,Female,PhD,Senior Data Scientist,12,170000.0
25,Female,Bachelor,Data Analyst,2,110000.0
44,Other,PhD,Software Engineer Manager,18,190000.0
27,Female,Master,Content Marketing Manager,4,80000.0
50,Male,Master,Software Engineer Manager,21,166512.0
27,Other,PhD,Marketing Manager,4,55000.0
50,Female,Master,Senior Software Engineer,21,180367.0
28,Other,Bachelor,Junior Business Analyst,2,40000.0
40,Female,Master,Marketing Coordinator,12,122000.0
42,Other,Master,Full Stack Engineer,19,176643.0
35,Other,PhD,Research Director,11,160000.0
54,Female,PhD,Software Engineer Manager,28,188484.0
35,Male,PhD,Senior Research Scientist,10,130000.0
32,Male,Master,Back end Developer,6,130000.0
28,Other,Bachelor,Software Engineer,3,80000.0
46,Female,Bachelor,Back end Developer,19,120177.0
26,Male,Bachelor,Marketing Analyst,2,55000.0
26,Female,Bachelor,Junior Software Engineer,1,45000.0
44,Other,Master,Human Resources Manager,15,152000.0
36,Other,Bachelor,Sales Manager,11,160000.0
31,Male,High School,Junior Sales Representative,3,40000.0
28,Female,Bachelor,Marketing Analyst,3,60000.0
30,Other,Master,Financial Manager,7,120000.0
39,Other,Bachelor,Financial Manager,16,200000.0
38,Female,Master,Director of Marketing,9,95000.0
31,Female,Master,Senior Project Engineer,7,135000.0
31,Other,PhD,Data Scientist,9,145000.0
29,Other,Bachelor,Software Developer,3,61000.0
44,Male,Bachelor,Content Marketing Manager,11,110000.0
47,Female,Master,Director of Operations,19,170000.0
28,Female,Master,Data Scientist,6,160000.0
32,Other,Bachelor,Software Engineer,5,90000.0
26,Female,High School,Junior HR Generalist,2,35000.0
49,Male,Bachelor,Full Stack Engineer,22,181132.0
27,Female,High School,Back end Developer,3,68611.0
27,Other,Bachelor,Marketing Coordinator,3,45000.0
25,Female,Bachelor,Human Resources Coordinator,2,45000.0
34,Male,Bachelor,Human Resources Manager,6,75000.0
50,Other,Bachelor,Back end Developer,23,175966.0
25,Male,Bachelor,Front end Developer,1,55000.0
23,Male,Bachelor,Senior Project Engineer,0,51831.0
45,Other,PhD,Senior UX Designer,16,160000.0
36,Male,Master,Full Stack Engineer,13,146351.0
32,Other,Master,Full Stack Engineer,5,105000.0
33,Female,Master,Senior Software Engineer,8,140000.0
25,Male,Master,Software Engineer,2,60000.0
29,Female,Bachelor,Financial Manager,4,55000.0
49,Female,Master,Full Stack Engineer,22,179045.0
29,Female,Bachelor,Back end Developer,3,85000.0
38,Male,Master,Senior IT Consultant,9,110000.0
29,Other,Bachelor,Software Engineer,4,140000.0
28,Female,PhD,Director of Marketing,6,105000.0
36,Male,Master,Back end Developer,9,150000.0
28,Female,Bachelor,Software Engineer,5,90000.0
27,Female,Master,Human Resources Coordinator,3,50000.0
31,Other,Master,Data Scientist,6,160000.0
47,Other,PhD,Senior Product Marketing Manager,17,170000.0
30,Male,Master,Financial Manager,7,120000.0
22,Other,High School,Receptionist,0,25000.0
28,Female,Bachelor,Senior Project Engineer,4,115000.0
43,Male,Bachelor,Senior Project Engineer,20,151315.0
27,Female,Master,Junior HR Generalist,2,42000.0
31,Male,Bachelor,Back end Developer,6,120000.0
34,Male,Master,Data Analyst,8,100000.0
50,Male,PhD,Software Engineer Manager,20,200000.0
51,Other,Master,Senior Product Marketing Manager,19,190000.0
27,Other,Bachelor,Product Designer,3,60000.0
33,Male,Master,Product Manager,11,198000.0
34,Male,Master,Data Analyst,8,100000.0
42,Female,PhD,Data Scientist,13,140000.0
30,Other,Bachelor,Marketing Coordinator,5,85000.0
31,Other,Bachelor,Sales Director,9,140000.0
49,Female,PhD,Senior Project Engineer,17,195000.0
27,Male,Bachelor,Front end Developer,2,70000.0
22,Male,High School,Receptionist,0,25000.0
39,Female,Master,Marketing Manager,10,110000.0
37,Male,Master,Marketing Manager,11,120000.0
32,Female,Bachelor,Product Manager,7,120000.0
51,Other,Master,Senior Product Marketing Manager,19,190000.0
36,Female,PhD,Research Director,12,170000.0
48,Male,PhD,Director of Data Science,18,210000.0
33,Other,PhD,Data Scientist,8,190000.0
27,Other,Master,Content Marketing Manager,4,80000.0
61,Other,PhD,Software Engineer Manager,20,200000.0
27,Male,Master,Content Marketing Manager,4,80000.0
24,Female,Bachelor,Data Analyst,1,90000.0
36,Other,Master,Data Scientist,8,130000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
36,Female,PhD,Research Scientist,12,160000.0
38,Male,Master,Senior Software Engineer,13,134858.0
36,Male,PhD,Senior Research Scientist,11,135000.0
33,Other,PhD,Data Scientist,8,190000.0
23,Other,Bachelor,Software Engineer,1,50000.0
33,Male,Master,Data Analyst,8,100000.0
31,Male,Bachelor,Software Engineer,4,140000.0
28,Female,Bachelor,Customer Success Manager,2,40000.0
38,Other,Master,Marketing Director,14,170000.0
27,Female,Bachelor,Software Engineer,3,80000.0
49,Female,PhD,Senior Project Engineer,19,200000.0
26,Female,Master,Sales Representative,3,45000.0
36,Female,PhD,Senior Data Scientist,12,170000.0
33,Other,Bachelor,Front end Developer,5,105000.0
22,Male,High School,Receptionist,0,25000.0
27,Other,Bachelor,Product Designer,3,60000.0
25,Other,Bachelor,Marketing Manager,3,65000.0
28,Other,Bachelor,Senior Project Engineer,3,70397.0
25,Male,Master,Software Engineer,2,60000.0
45,Female,Master,Director of HR,14,140000.0
30,Female,Master,Back end Developer,6,130000.0
43,Other,PhD,Senior Consultant,15,140000.0
41,Female,PhD,Director of Data Science,16,200000.0
37,Female,Bachelor,Project Manager,10,95000.0
24,Female,High School,Receptionist,0,25000.0
49,Other,PhD,Senior Project Engineer,15,185000.0
36,Female,PhD,Senior Data Scientist,12,170000.0
39,Male,Master,Software Engineer Manager,12,160000.0
39,Male,Master,Marketing Coordinator,11,120000.0
32,Male,Bachelor,Project Manager,8,120000.0
50,Male,PhD,Data Scientist,23,225000.0
52,Female,PhD,Chief Technology Officer,24,250000.0
27,Female,Master,Human Resources Coordinator,3,50000.0
29,Male,Bachelor,Senior Project Engineer,6,88552.0
32,Other,Bachelor,Junior Financial Analyst,5,50000.0
32,Male,Master,Financial Manager,8,120000.0
26,Other,High School,Junior HR Generalist,2,35000.0
23,Male,High School,Sales Executive,1,35000.0
25,Other,Bachelor,Junior Web Developer,1,40000.0
32,Other,Bachelor,Sales Director,7,90000.0
41,Other,Master,Data Analyst,13,80000.0
25,Male,Master,Software Engineer,2,60000.0
45,Male,PhD,Software Engineer Manager,16,190000.0
38,Female,PhD,Senior Research Scientist,12,140000.0
36,Female,PhD,Research Scientist,13,180000.0
41,Other,Master,Senior Software Engineer,11,165000.0
38,Male,Master,Senior HR Generalist,8,95000.0
27,Female,PhD,Data Scientist,2,115000.0
33,Female,Master,Marketing Manager,9,130000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
33,Female,Master,Senior Financial Analyst,6,95000.0
37,Female,PhD,Product Manager,14,195000.0
35,Other,Master,Data Analyst,9,120000.0
54,Male,PhD,Software Engineer Manager,32,191510.0
38,Male,Master,Senior Software Engineer,10,155000.0
37,Male,Bachelor,Operations Manager,10,113000.0
34,Male,Master,Full Stack Engineer,10,163398.0
35,Other,PhD,Research Director,11,160000.0
48,Other,Bachelor,Front end Developer,23,173851.0
25,Other,Bachelor,Junior Web Developer,2,45000.0
36,Female,Bachelor,Senior Accountant,7,90000.0
49,Male,PhD,Software Engineer Manager,15,185000.0
31,Other,Bachelor,Data Analyst,9,195000.0
26,Male,Bachelor,Junior Software Developer,1,35000.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
24,Male,Bachelor,Front end Developer,1,55000.0
36,Male,Bachelor,Sales Representative,6,75000.0
40,Other,Master,Human Resources Manager,11,120000.0
35,Other,PhD,Senior Human Resources Manager,10,110000.0
39,Female,Master,Senior Software Engineer,11,165000.0
35,Female,Master,Senior Project Engineer,8,101332.0
28,Male,Master,Full Stack Engineer,4,104702.0
29,Other,Bachelor,Front end Developer,3,80000.0
38,Other,Master,Public Relations Manager,10,90000.0
28,Male,Bachelor,Software Engineer,4,140000.0
57,Male,Master,Full Stack Engineer,33,188232.0
29,Female,Bachelor,Software Engineer,4,140000.0
36,Female,Master,Marketing Coordinator,9,100000.0
34,Male,Master,Software Engineer Manager,9,146075.0
27,Male,Master,Human Resources Coordinator,3,50000.0
30,Male,Bachelor,Software Engineer,5,90000.0
35,Female,Bachelor,Product Manager,8,165000.0
